"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-09-01","10.96",",,W",,," 1959",",,W","0.00","T,,W",,,"52",",,W","43",",,W","  300",",,W","  300",",,W","18.1",",,W","21.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-09-02","4.92",",,W",,," 1728",",,W","0.00","T,,W",,,"46",",,W","37",",,W","  250",",,W","  270",",,W","12.1",",,W","13.0",",,W","    1",",,W",,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-09-03","4.92",",,W",,," 1811",",,W","0.00",",,W",,,"47",",,W","30",",,W","  250",",,W","  280",",,W","10.1",",,W","13.0",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-09-04","6.71",",,W",,," 1845",",,W","0.00",",,W",,,"51",",,W","41",",,W","  300",",,W","  310",",,W","17.0",",,W","19.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-09-05","28.41",",,W",,," 1910",",,W","0.00",",,W",,,"49",",,W","41",",,W","   20",",,W","   20",",,W","42.9",",,W","49.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-09-06","35.12",",,W",,," 1407",",,W","0.00","T,,W",,,"45",",,W","35",",,W","   20",",,W","   20",",,W","47.0",",,W","53.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-09-07","23.26",",,W",,," 1351",",,W","0.00",",,W",,,"45",",,W","33",",,W","   10",",,W","   20",",,W","33.1",",,W","38.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-09-08","14.09",",,W",,," 1732",",,W","0.00","T,,W",,,"46",",,W","29",",,W","  350",",,W","  300",",,W","21.9",",,W","23.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-09-09","23.04",",,W",,," 1742",",,W","0.60",",,W",,,"44",",,W","39",",,W","  170",",,W","  170",",,W","35.1",",,W","38.9",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-09-10","17.22",",,W",,," 0056",",,W","0.08",",,W",,,"47",",,W","43",",,W","  180",",,W","  190",",,W","23.9",",,W","29.1",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-09-11","20.58",",,W",,," 0945",",,W","0.01",",,W",,,"49",",,W","46",",,W","  170",",,W","  170",",,W","30.0",",,W","35.1",",,W","    1",",,W",,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-09-12","10.51",",,W",,," 1311",",,W","0.00","T,,W",,,"57",",,W","39",",,W","  120",",,W","  130",",,W","18.1",",,W","25.1",",,W",,,,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-09-13","11.18",",,W",,," 0355",",,W","0.00","T,,W",,,"59",",,W","42",",,W","   70",",,W","   60",",,W","18.1",",,W","21.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-09-14","8.95",",,W",,," 1133",",,W","0.02",",,W",,,"56",",,W","45",",,W","   80",",,W","   80",",,W","18.1",",,W","19.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-09-15","8.28",",,W",,," 2024",",,W","0.00","T,,W",,,"56",",,W","42",",,W","  340",",,W","  340",",,W","19.9",",,W","21.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-09-16","7.38",",,W",,," 0026",",,W","0.00","T,,W",,,"52",",,W","39",",,W","   40",",,W","   30",",,W","14.1",",,W","16.1",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-09-17","12.97",",,W",,," 2141",",,W","0.00","T,,W",,,"52",",,W","37",",,W","   30",",,W","   30",",,W","25.9",",,W","31.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-09-18","13.87",",,W",,," 1705",",,W","0.00","T,,W",,,"46",",,W","31",",,W","   80",",,W","   90",",,W","25.9",",,W","31.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-09-19","12.30",",,W",,," 1157",",,W","0.00","T,,W",,,"49",",,W","36",",,W","   70",",,W","   80",",,W","18.1",",,W","21.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-09-20","24.16",",,W",,," 2050",",,W","0.00",",,W",,,"46",",,W","34",",,W","   20",",,W","   20",",,W","36.0",",,W","40.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-09-21","22.59",",,W",,," 0044",",,W","0.00","T,,W",,,"48",",,W","36",",,W","   20",",,W","   20",",,W","32.0",",,W","36.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-09-22","13.42",",,W",,," 1244",",,W","0.00","T,,W",,,"51",",,W","32",",,W","   70",",,W","   70",",,W","29.1",",,W","32.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-09-23","11.63",",,W",,," 2354",",,W","0.00","T,,W",,,"49",",,W","35",",,W","   70",",,W","   70",",,W","18.1",",,W","21.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-09-24","12.75",",,W",,," 0023",",,W","0.00","T,,W",,,"46",",,W","37",",,W","   80",",,W","   80",",,W","21.0",",,W","23.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-09-25","7.16",",,W",,," 2356",",,W","0.00","T,,W",,,"43",",,W","29",",,W","   70",",,W","   80",",,W","13.0",",,W","14.1",",,W",,,,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-09-26","13.65",",,W",,," 1905",",,W","0.02",",,W",,,"38",",,W","30",",,W","   70",",,W","   70",",,W","19.9",",,W","21.9",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-09-27","10.29",",,W",,," 0325",",,W","0.00","T,,W",,,"40",",,W","27",",,W","   70",",,W","   70",",,W","19.9",",,W","23.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-09-28","8.05",",,W",,," 1557",",,W","0.00","T,,W",,,"39",",,W","25",",,W","   30",",,W","   40",",,W","14.1",",,W","16.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-09-29","8.05",",,W",,," 2357",",,W","0.00","T,,W",,,"37",",,W","28",",,W","   10",",,W","   10",",,W","18.1",",,W","21.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-09-30","12.53",",,W",,," 1624",",,W","0.09",",,W",,,"37",",,W","26",",,W","  290",",,W","  290",",,W","23.0",",,W","23.9",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-10-01","6.04",",,W",,," 1553",",,W","0.10",",,W",,,"38",",,W","27",",,W","  250",",,W","  280",",,W","15.0",",,W","18.1",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-10-02","7.38",",,W",,," 2301",",,W","0.00","T,,W",,,"37",",,W","22",",,W","   30",",,W","   40",",,W","10.1",",,W","12.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-10-03","5.14",",,W",,," 0334",",,W","0.00","T,,W",,,"33",",,W","18",",,W","   30",",,W","   30",",,W","12.1",",,W","13.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-10-04","6.26",",,W",,," 0807",",,W","0.00","T,,W",,,"34",",,W","20",",,W","   30",",,W","   30",",,W","10.1",",,W","12.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-10-05","6.49",",,W",,," 1656",",,W","0.00","T,,W",,,"35",",,W","19",",,W","   20",",,W","   80",",,W","12.1",",,W","14.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-10-06","6.49",",,W",,," 2309",",,W","0.00","T,,W",,,"31",",,W","17",",,W","   20",",,W","   20",",,W","10.1",",,W","12.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-10-07","4.70",",,W",,," 0202",",,W","0.00","T,,W",,,"31",",,W","16",",,W","   20",",,W","   10",",,W","10.1",",,W","12.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-10-08","4.70",",,W",,," 2114",",,W","0.00","T,,W",,,"31",",,W","16",",,W","   10",",,W","   10",",,W","8.9",",,W","10.1",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-10-09","9.17",",,W",,," 2356",",,W","0.00",",,W",,,"33",",,W","27",",,W","   70",",,W","   60",",,W","16.1",",,W","19.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-10-10","8.05",",,W",,," 0025",",,W","0.00",",,W",,,"33",",,W","19",",,W","   80",",,W","   80",",,W","18.1",",,W","21.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-10-11","10.51",",,W",,," 2359",",,W","0.00","T,,W",,,"35",",,W","28",",,W","  140",",,W","  140",",,W","21.9",",,W","30.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-10-12","26.40",",,W",,," 1330",",,W","0.00","T,,W",,,"35",",,W","30",",,W","  140",",,W","  140",",,W","36.0",",,W","46.1",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-10-13","19.69",",,W",,," 0103",",,W","0.01",",,W",,,"38",",,W","32",",,W","  110",",,W","  110",",,W","33.1",",,W","40.0",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-10-14","11.63",",,W",,," 0033",",,W","0.00","T,,W",,,"38",",,W","33",",,W","  110",",,W","  110",",,W","19.9",",,W","23.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-10-15","13.87",",,W",,," 2347",",,W","0.02",",,W",,,"34",",,W","30",",,W","  120",",,W","  120",",,W","23.0",",,W","28.0",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-10-16","12.30",",,W",,," 0144",",,W","0.04",",,W",,,"35",",,W","32",",,W","  150",",,W","  150",",,W","23.9",",,W","30.0",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-10-17","10.51",",,W",,," 1348",",,W","0.00","T,,W",,,"34",",,W","29",",,W","  100",",,W","  100",",,W","17.0",",,W","21.0",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-10-18","7.83",",,W",,," 1033",",,W","0.00","T,,W",,,"31",",,W","21",",,W","   70",",,W","   70",",,W","13.0",",,W","14.1",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-10-19","9.62",",,W",,," 1020",",,W","0.00","T,,W",,,"29",",,W","18",",,W","   70",",,W","   70",",,W","14.1",",,W","16.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-10-20","8.50",",,W",,," 0403",",,W","0.00",",,W",,,"25",",,W","13",",,W","   60",",,W","   60",",,W","15.0",",,W","16.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-10-21","7.61",",,W",,," 2046",",,W","0.00","T,,W",,,"22",",,W","8",",,W","   30",",,W","   40",",,W","12.1",",,W","14.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-10-22","7.38",",,W",,," 2324",",,W","0.00",",,W",,,"24",",,W","9",",,W","   20",",,W","   10",",,W","15.0",",,W","17.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-10-23","12.53",",,W",,," 1850",",,W","0.00",",,W",,,"24",",,W","12",",,W","   70",",,W","   70",",,W","23.0",",,W","28.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-10-24","21.47",",,W",,," 0954",",,W","0.00","T,,W",,,"25",",,W","22",",,W","   60",",,W","   60",",,W","28.0",",,W","32.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-10-25","15.43",",,W",,," 2240",",,W","0.02",",,W",,,"25",",,W","17",",,W","   70",",,W","   80",",,W","25.9",",,W","31.1",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-10-26","19.91",",,W",,," 0149",",,W","0.00","T,,W",,,"27",",,W","23",",,W","   80",",,W","   80",",,W","28.0",",,W","32.0",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-10-27","15.88",",,W",,," 1851",",,W","0.00","T,,W",,,"26",",,W","19",",,W","   60",",,W","   70",",,W","23.0",",,W","28.0",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-10-28","8.28",",,W",,," 2308",",,W","0.00",",,W",,,"19",",,W","9",",,W","   30",",,W","   30",",,W","14.1",",,W","16.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-10-29","15.66",",,W",,," 1533",",,W","0.00",",,W",,,"19",",,W","9",",,W","   20",",,W","   10",",,W","28.0",",,W","32.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-10-30","6.26",",,W",,," 0229",",,W","0.00","T,,W",,,"21",",,W","11",",,W","  360",",,W","  350",",,W","17.0",",,W","19.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-10-31","5.82",",,W",,," 2216",",,W","0.00","T,,W",,,"25",",,W","13",",,W","  320",",,W","  320",",,W","14.1",",,W","16.1",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-11-01","11.63",",,W",,," 0517",",,W","0.03",",,W",,,"30",",,W","20",",,W","  280",",,W","  320",",,W","23.9",",,W","29.1",",,W","    1",",,W",,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-11-02","15.88",",,W",,," 0140",",,W","0.03",",,W",,,"30",",,W","25",",,W","  280",",,W","  270",",,W","25.1",",,W","29.1",",,W","    1",",,W",,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-11-03","10.07",",,W",,," 0625",",,W","0.00","T,,W",,,"26",",,W","12",",,W","  120",",,W","  120",",,W","18.1",",,W","23.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-11-04","15.66",",,W",,," 0919",",,W","0.00",",,W",,,"16",",,W","1",",,W","   10",",,W","   10",",,W","33.1",",,W","38.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-11-05","10.51",",,W",,," 1942",",,W","0.00",",,W",,,"10",",,W","-2",",,W","   80",",,W","   80",",,W","19.9",",,W","21.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-11-06","15.66",",,W",,," 1619",",,W","0.00",",,W",,,"18",",,W","2",",,W","  360",",,W","  360",",,W","31.1",",,W","36.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-11-07","8.28",",,W",,," 2359",",,W","0.00",",,W",,,"15",",,W","-4",",,W","  340",",,W","  340",",,W","19.9",",,W","23.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-11-08","29.30",",,W",,," 2344",",,W","0.00","T,,W",,,"19",",,W","6",",,W","  110",",,W","  110",",,W","46.1",",,W","55.0",",,W","    1",",,W","    1",",,W","    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-11-09","40.49",",,W",,," 1205",",,W","0.14",",,W",,,"32",",,W","11",",,W","  110",",,W","  120",",,W","59.1",",,W","74.9",",,W","    1",",,W","    1",",,W","    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-11-10","13.87",",,W",,," 0257",",,W","0.01",",,W",,,"28",",,W","22",",,W","  100",",,W","  110",",,W","32.0",",,W","40.0",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-11-11","10.96",",,W",,," 1959",",,W","0.02",",,W",,,"26",",,W","14",",,W","   60",",,W","   60",",,W","25.1",",,W","29.1",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-11-12","18.57",",,W",,," 0450",",,W","0.00",",,W",,,"16",",,W","-3",",,W","   80",",,W","   70",",,W","33.1",",,W","38.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-11-13","12.75",",,W",,," 1821",",,W","0.00",",,W",,,"2",",,W","-3",",,W","   20",",,W","   20",",,W","29.1",",,W","33.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-11-14","10.51",",,W",,," 1101",",,W","0.00","T,,W",,,"12",",,W","1",",,W","  320",",,W","  320",",,W","19.9",",,W","21.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-11-15","8.28",",,W",,," 1604",",,W","0.00","T,,W",,,"19",",,W","6",",,W","  320",",,W","  320",",,W","19.9",",,W","23.9",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-11-16","6.26",",,W",,," 2310",",,W","0.00","T,,W",,,"12",",,W","-7",",,W","   60",",,W","   50",",,W","10.1",",,W","12.1",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-11-17","8.95",",,W",,," 0856",",,W","0.00","T,,W",,,"5",",,W","-7",",,W","   70",",,W","   70",",,W","15.0",",,W","17.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-11-18","8.05",",,W",,," 1441",",,W","0.00",",,W",,,"-5",",,W","-15",",,W","   40",",,W","   40",",,W","13.0",",,W","14.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-11-19","6.93",",,W",,," 0357",",,W","0.00",",,W",,,"-2",",,W","-15",",,W","   30",",,W","   50",",,W","15.0",",,W","16.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-11-20","15.88",",,W",,," 1239",",,W","0.00",",,W",,,"8",",,W","-6",",,W","   10",",,W","   10",",,W","35.1",",,W","40.0",",,W",,,,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-11-21","22.82",",,W",,," 1442",",,W","0.00","T,,W",,,"-2",",,W","-14",",,W","   10",",,W","   10",",,W","35.1",",,W","40.0",",,W",,,,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-11-22","21.92",",,W",,," 1723",",,W","0.00",",,W",,,"-6",",,W","-12",",,W","   20",",,W","   20",",,W","32.0",",,W","38.0",",,W",,,,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-11-23","10.51",",,W",,," 2335",",,W","0.00",",,W",,,"-3",",,W","-11",",,W","   30",",,W","   40",",,W","21.0",",,W","23.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-11-24","20.13",",,W",,," 2137",",,W","0.00",",,W",,,"-2",",,W","-8",",,W","   20",",,W","   20",",,W","30.0",",,W","35.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-11-25","10.96",",,W",,," 0258",",,W","0.00",",,W",,,"-1",",,W","-17",",,W","   20",",,W","   20",",,W","25.1",",,W","29.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-11-26","5.37",",,W",,," 0241",",,W","0.00",",,W",,,"-13",",,W","-20",",,W","   40",",,W","   80",",,W","8.9",",,W","10.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-11-27","4.92",",,W",,," 1849",",,W","0.00",",,W",,,"-13",",,W","-21",",,W","  110",",,W","   20",",,W","10.1",",,W","12.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-11-28","6.93",",,W",,," 1520",",,W","0.00",",,W",,,"-8",",,W","-20",",,W","   40",",,W","   40",",,W","15.0",",,W","15.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-11-29","6.04",",,W",,," 2019",",,W","0.00",",,W",,,"-15",",,W","-20",",,W","   30",",,W","   40",",,W","10.1",",,W","10.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-11-30","8.72",",,W",,," 1957",",,W","0.00",",,W",,,"-6",",,W","-19",",,W","   20",",,W","   20",",,W","21.0",",,W","23.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-12-01","6.93",",,W",,," 0017",",,W","0.00",",,W",,,"-8",",,W","-19",",,W","   20",",,W","   10",",,W","14.1",",,W","15.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-12-02","7.61",",,W",,," 1022",",,W","0.00",",,W",,,"-5",",,W","-21",",,W","  350",",,W","  350",",,W","17.0",",,W","19.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-12-03","19.91",",,W",,," 1849",",,W","0.02",",,W",,,"18",",,W","-23",",,W","   70",",,W","   70",",,W","44.1",",,W","51.0",",,W","    1",",,W","    1",",,W",,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-12-04","21.47",",,W",,," 1420",",,W","0.29",",,W",,,"28",",,W","15",",,W","  160",",,W","  160",",,W","36.0",",,W","40.0",",,W","    1",",,W","    1",",,W",,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-12-05","21.03",",,W",,," 0706",",,W","0.00","T,,W",,,"18",",,W","-12",",,W","  320",",,W","  320",",,W","36.9",",,W","40.9",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-12-06","11.41",",,W",,," 2254",",,W","0.00","T,,W",,,"3",",,W","-17",",,W","   80",",,W","   80",",,W","21.0",",,W","25.1",",,W","    1",",,W",,,"    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-12-07","25.50",",,W",,," 0905",",,W","0.00","T,,W",,,"20",",,W","3",",,W","   80",",,W","   80",",,W","38.0",",,W","45.0",",,W","    1",",,W","    1",",,W","    1",",,W",,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-12-08","19.24",",,W",,," 1857",",,W","0.09",",,W",,,"28",",,W","20",",,W","  120",",,W","  130",",,W","23.9",",,W","31.1",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-12-09","14.09",",,W",,," 1408",",,W","0.04",",,W",,,"28",",,W","14",",,W","  230",",,W","  230",",,W","25.1",",,W","28.0",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-12-10","25.50",",,W",,," 2059",",,W","0.01",",,W",,,"25",",,W","14",",,W","  110",",,W","  110",",,W","40.0",",,W","51.0",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-12-11","19.91",",,W",,," 0357",",,W","0.06",",,W",,,"30",",,W","19",",,W","  130",",,W","  120",",,W","36.0",",,W","48.1",",,W","    1",",,W","    1",",,W",,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-12-12","6.93",",,W",,," 2334",",,W","0.00","T,,W",,,"26",",,W","7",",,W","  210",",,W","  210",",,W","16.1",",,W","17.0",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-12-13","11.18",",,W",,," 2131",",,W","0.00","T,,W",,,"24",",,W","9",",,W","  310",",,W","  290",",,W","18.1",",,W","21.9",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-12-14","6.49",",,W",,," 2350",",,W","0.00","T,,W",,,"11",",,W","-1",",,W","  320",",,W","   60",",,W","16.1",",,W","17.0",",,W","    1",",,W",,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2011-12-15","10.96",",,W",,," 2008",",,W","0.00","T,,W",,,"3",",,W","-10",",,W","   40",",,W","   40",",,W","23.0",",,W","25.1",",,W",,,,,,,,
